,offset,h1,h2,skills_mean,skills_pos
160,0.0,10.0,20.0,0.014615976864031054,0.5142857142857142
161,0.0,10.0,21.0,0.00810828662868748,0.5142857142857142
162,0.0,10.0,22.0,-0.013532715031308807,0.4857142857142857
163,0.0,10.0,23.0,-0.03799707184048246,0.5142857142857142
164,0.0,10.0,24.0,-0.03804265718394323,0.5428571428571428
165,0.0,11.0,16.0,-0.01033882497531504,0.45714285714285713
166,0.0,11.0,17.0,-0.003614080639627433,0.4857142857142857
167,0.0,11.0,18.0,0.00372280680679259,0.5142857142857142
168,0.0,11.0,19.0,0.005931050182487488,0.5142857142857142
169,0.0,11.0,20.0,0.0063865034450278375,0.5142857142857142
170,0.0,11.0,21.0,-0.00012118679031575432,0.5142857142857142
171,0.0,11.0,22.0,-0.021762188450312053,0.5142857142857142
172,0.0,11.0,23.0,-0.04622654525948575,0.5142857142857142
173,0.0,11.0,24.0,-0.04627213060294644,0.5142857142857142
174,0.0,12.0,17.0,-0.012941096887449294,0.5714285714285714
175,0.0,12.0,18.0,-0.005604209441029256,0.5714285714285714
176,0.0,12.0,19.0,-0.0033959660653343987,0.5714285714285714
177,0.0,12.0,20.0,-0.0029405128027940497,0.5714285714285714
178,0.0,12.0,21.0,-0.009448203038137619,0.5428571428571428
179,0.0,12.0,22.0,-0.03108920469813395,0.5142857142857142
180,0.0,12.0,23.0,-0.055553561507307586,0.5142857142857142
181,0.0,12.0,24.0,-0.05559914685076831,0.5142857142857142
182,0.0,13.0,18.0,-0.005084345808425811,0.5142857142857142
183,0.0,13.0,19.0,-0.0028761024327309368,0.5428571428571428
184,0.0,13.0,20.0,-0.0024206491701906077,0.5142857142857142
185,0.0,13.0,21.0,-0.008928339405534145,0.5142857142857142
186,0.0,13.0,22.0,-0.030569341065530487,0.45714285714285713
187,0.0,13.0,23.0,-0.05503369787470413,0.42857142857142855
188,0.0,13.0,24.0,-0.055079283218164875,0.45714285714285713
189,0.0,14.0,19.0,-0.0016973774629321589,0.42857142857142855
190,0.0,14.0,20.0,-0.0012419242003917793,0.45714285714285713
191,0.0,14.0,21.0,-0.0077496144357353846,0.45714285714285713
192,0.0,14.0,22.0,-0.029390616095731646,0.4
193,0.0,14.0,23.0,-0.053854972904905325,0.4
194,0.0,14.0,24.0,-0.053900558248366086,0.37142857142857144
195,0.0,15.0,20.0,0.012102672991221135,0.5428571428571428
196,0.0,15.0,21.0,0.00559498275587758,0.5428571428571428
197,0.0,15.0,22.0,-0.016046018904118754,0.45714285714285713
198,0.0,15.0,23.0,-0.040510375713292385,0.4
199,0.0,15.0,24.0,-0.040555961056753104,0.37142857142857144
200,0.0,16.0,21.0,0.010217638184999293,0.5142857142857142
201,0.0,16.0,22.0,-0.011423363474997054,0.42857142857142855
202,0.0,16.0,23.0,-0.03588772028417067,0.3142857142857143
203,0.0,16.0,24.0,-0.035933305627631425,0.34285714285714286
204,0.0,17.0,22.0,-0.018148107810684617,0.42857142857142855
205,0.0,17.0,23.0,-0.04261246461985829,0.2857142857142857
206,0.0,17.0,24.0,-0.042658049963319004,0.3142857142857143
207,0.0,18.0,23.0,-0.04994935206627834,0.2857142857142857
208,0.0,18.0,24.0,-0.04999493740973906,0.3142857142857143
209,0.0,19.0,24.0,-0.0522031807854339,0.2857142857142857
210,4.0,0.0,5.0,-0.008357427775605738,0.4857142857142857
211,4.0,0.0,6.0,-0.02087451719940955,0.3142857142857143
212,4.0,0.0,7.0,-0.03042468707597499,0.37142857142857144
213,4.0,0.0,8.0,-0.0329048454559911,0.3142857142857143
214,4.0,0.0,9.0,-0.033303361562995334,0.45714285714285713
215,4.0,0.0,10.0,-0.01941248403696022,0.4857142857142857
216,4.0,0.0,11.0,0.0007251249121749395,0.5428571428571428
217,4.0,0.0,12.0,0.01575796085216557,0.5428571428571428
218,4.0,0.0,13.0,0.028436016588423523,0.6
219,4.0,0.0,14.0,0.0492149390633928,0.6
220,4.0,0.0,15.0,0.0656700041720378,0.5714285714285714
221,4.0,0.0,16.0,0.07401277885521466,0.5714285714285714
222,4.0,0.0,17.0,0.08485351635498388,0.6285714285714286
223,4.0,0.0,18.0,0.08663984086796173,0.6
224,4.0,0.0,19.0,0.09012445856231498,0.6
225,4.0,0.0,20.0,0.09078371063290651,0.6
226,4.0,0.0,21.0,0.08390964350853794,0.6
227,4.0,0.0,22.0,0.06216091409788071,0.6
228,4.0,0.0,23.0,0.03472687211268466,0.4857142857142857
229,4.0,0.0,24.0,0.03778441001986111,0.4857142857142857
230,4.0,1.0,6.0,-0.01648688410316534,0.34285714285714286
231,4.0,1.0,7.0,-0.02603705397973076,0.3142857142857143
232,4.0,1.0,8.0,-0.02851721235974689,0.34285714285714286
233,4.0,1.0,9.0,-0.028915728466751094,0.4857142857142857
234,4.0,1.0,10.0,-0.015024850940716006,0.5142857142857142
235,4.0,1.0,11.0,0.005112758008419176,0.5428571428571428
236,4.0,1.0,12.0,0.020145593948409753,0.5714285714285714
237,4.0,1.0,13.0,0.03282364968466777,0.6
238,4.0,1.0,14.0,0.05360257215963698,0.6571428571428571
239,4.0,1.0,15.0,0.07005763726828203,0.6285714285714286
240,4.0,1.0,16.0,0.0784004119514589,0.6
241,4.0,1.0,17.0,0.08924114945122812,0.6571428571428571
242,4.0,1.0,18.0,0.09102747396420595,0.6
243,4.0,1.0,19.0,0.09451209165855914,0.6285714285714286
244,4.0,1.0,20.0,0.09517134372915065,0.6
245,4.0,1.0,21.0,0.08829727660478219,0.6
246,4.0,1.0,22.0,0.06654854719412492,0.6
247,4.0,1.0,23.0,0.039114505208928896,0.5142857142857142
248,4.0,1.0,24.0,0.04217204311610531,0.5142857142857142
249,4.0,2.0,7.0,-0.022829383592373912,0.37142857142857144
250,4.0,2.0,8.0,-0.025309541972390038,0.34285714285714286
251,4.0,2.0,9.0,-0.025708058079394257,0.4857142857142857
252,4.0,2.0,10.0,-0.011817180553359162,0.5142857142857142
253,4.0,2.0,11.0,0.008320428395775986,0.5714285714285714
254,4.0,2.0,12.0,0.02335326433576661,0.6285714285714286
255,4.0,2.0,13.0,0.03603132007202459,0.6571428571428571
256,4.0,2.0,14.0,0.05681024254699383,0.6571428571428571
257,4.0,2.0,15.0,0.0732653076556389,0.6571428571428571
258,4.0,2.0,16.0,0.08160808233881572,0.6285714285714286
259,4.0,2.0,17.0,0.09244881983858493,0.6285714285714286
260,4.0,2.0,18.0,0.09423514435156279,0.6
261,4.0,2.0,19.0,0.09771976204591601,0.6285714285714286
262,4.0,2.0,20.0,0.09837901411650754,0.6285714285714286
263,4.0,2.0,21.0,0.09150494699213899,0.6
264,4.0,2.0,22.0,0.06975621758148175,0.6
265,4.0,2.0,23.0,0.042322175596285656,0.5142857142857142
266,4.0,2.0,24.0,0.04537971350346216,0.5142857142857142
267,4.0,3.0,8.0,-0.02418119937267511,0.4
268,4.0,3.0,9.0,-0.024579715479679312,0.4857142857142857
269,4.0,3.0,10.0,-0.010688837953644245,0.5142857142857142
270,4.0,3.0,11.0,0.0094487709954909,0.5428571428571428
271,4.0,3.0,12.0,0.024481606935481515,0.6
272,4.0,3.0,13.0,0.037159662671739535,0.6571428571428571
273,4.0,3.0,14.0,0.05793858514670875,0.6571428571428571
274,4.0,3.0,15.0,0.07439365025535381,0.6571428571428571
275,4.0,3.0,16.0,0.08273642493853066,0.6285714285714286
276,4.0,3.0,17.0,0.09357716243829983,0.6285714285714286
277,4.0,3.0,18.0,0.0953634869512777,0.5714285714285714
278,4.0,3.0,19.0,0.09884810464563089,0.6285714285714286
279,4.0,3.0,20.0,0.09950735671622246,0.6285714285714286
280,4.0,3.0,21.0,0.09263328959185393,0.6
281,4.0,3.0,22.0,0.07088456018119671,0.5428571428571428
282,4.0,3.0,23.0,0.04345051819600061,0.5142857142857142
283,4.0,3.0,24.0,0.046508056103177056,0.5142857142857142
284,4.0,4.0,9.0,-0.02431201947036172,0.45714285714285713
285,4.0,4.0,10.0,-0.01042114194432666,0.4857142857142857
286,4.0,4.0,11.0,0.009716467004808505,0.5714285714285714
287,4.0,4.0,12.0,0.024749302944799118,0.5714285714285714
288,4.0,4.0,13.0,0.0374273586810571,0.6285714285714286
289,4.0,4.0,14.0,0.05820628115602633,0.6285714285714286
290,4.0,4.0,15.0,0.07466134626467136,0.6285714285714286
291,4.0,4.0,16.0,0.08300412094784823,0.6285714285714286
292,4.0,4.0,17.0,0.09384485844761746,0.6571428571428571
293,4.0,4.0,18.0,0.0956311829605953,0.6
294,4.0,4.0,19.0,0.09911580065494854,0.6285714285714286
295,4.0,4.0,20.0,0.09977505272554006,0.6285714285714286
296,4.0,4.0,21.0,0.09290098560117147,0.6285714285714286
297,4.0,4.0,22.0,0.07115225619051432,0.5428571428571428
298,4.0,4.0,23.0,0.043718214205318184,0.5142857142857142
299,4.0,4.0,24.0,0.046775752112494684,0.5142857142857142
300,4.0,5.0,10.0,-0.01105505626135448,0.4857142857142857
301,4.0,5.0,11.0,0.009082552687780701,0.5428571428571428
302,4.0,5.0,12.0,0.02411538862777132,0.5428571428571428
303,4.0,5.0,13.0,0.03679344436402931,0.6
304,4.0,5.0,14.0,0.05757236683899857,0.6
305,4.0,5.0,15.0,0.07402743194764355,0.6285714285714286
306,4.0,5.0,16.0,0.08237020663082043,0.5714285714285714
307,4.0,5.0,17.0,0.09321094413058963,0.6285714285714286
308,4.0,5.0,18.0,0.09499726864356746,0.5428571428571428
309,4.0,5.0,19.0,0.09848188633792071,0.6571428571428571
310,4.0,5.0,20.0,0.09914113840851223,0.6285714285714286
311,4.0,5.0,21.0,0.0922670712841437,0.6285714285714286
312,4.0,5.0,22.0,0.0705183418734865,0.5428571428571428
313,4.0,5.0,23.0,0.04308429988829041,0.5142857142857142
314,4.0,5.0,24.0,0.04614183779546685,0.5142857142857142
315,4.0,6.0,11.0,0.02159964211158455,0.5428571428571428
316,4.0,6.0,12.0,0.03663247805157514,0.6
317,4.0,6.0,13.0,0.04931053378783315,0.6285714285714286
318,4.0,6.0,14.0,0.07008945626280236,0.6285714285714286
319,4.0,6.0,15.0,0.08654452137144743,0.6285714285714286
320,4.0,6.0,16.0,0.09488729605462426,0.6
321,4.0,6.0,17.0,0.10572803355439349,0.6285714285714286
322,4.0,6.0,18.0,0.10751435806737132,0.6
323,4.0,6.0,19.0,0.11099897576172456,0.6285714285714286
324,4.0,6.0,20.0,0.1116582278323161,0.6285714285714286
325,4.0,6.0,21.0,0.10478416070794754,0.6285714285714286
326,4.0,6.0,22.0,0.08303543129729031,0.6
327,4.0,6.0,23.0,0.05560138931209424,0.5142857142857142
328,4.0,6.0,24.0,0.05865892721927069,0.5428571428571428
329,4.0,7.0,12.0,0.04618264792814053,0.6285714285714286
330,4.0,7.0,13.0,0.058860703664398537,0.6
331,4.0,7.0,14.0,0.07963962613936774,0.6
332,4.0,7.0,15.0,0.0960946912480128,0.6285714285714286
333,4.0,7.0,16.0,0.10443746593118967,0.6
334,4.0,7.0,17.0,0.11527820343095892,0.6571428571428571
335,4.0,7.0,18.0,0.11706452794393675,0.5714285714285714
336,4.0,7.0,19.0,0.12054914563828999,0.6571428571428571
337,4.0,7.0,20.0,0.12120839770888149,0.6285714285714286
338,4.0,7.0,21.0,0.11433433058451295,0.6285714285714286
339,4.0,7.0,22.0,0.09258560117385575,0.6
340,4.0,7.0,23.0,0.06515155918865961,0.5428571428571428
341,4.0,7.0,24.0,0.06820909709583607,0.5428571428571428
342,4.0,8.0,13.0,0.061340862044414614,0.6285714285714286
343,4.0,8.0,14.0,0.08211978451938388,0.6571428571428571
344,4.0,8.0,15.0,0.09857484962802894,0.6571428571428571
345,4.0,8.0,16.0,0.10691762431120577,0.6285714285714286
346,4.0,8.0,17.0,0.11775836181097499,0.6285714285714286
347,4.0,8.0,18.0,0.11954468632395283,0.6571428571428571
348,4.0,8.0,19.0,0.1230293040183061,0.7142857142857143
349,4.0,8.0,20.0,0.1236885560888976,0.6571428571428571
350,4.0,8.0,21.0,0.11681448896452905,0.6285714285714286
351,4.0,8.0,22.0,0.09506575955387181,0.6
352,4.0,8.0,23.0,0.06763171756867574,0.5142857142857142
353,4.0,8.0,24.0,0.07068925547585218,0.5428571428571428
354,4.0,9.0,14.0,0.08251830062638806,0.6285714285714286
355,4.0,9.0,15.0,0.09897336573503315,0.6285714285714286
356,4.0,9.0,16.0,0.10731614041821,0.5428571428571428
357,4.0,9.0,17.0,0.11815687791797917,0.6
358,4.0,9.0,18.0,0.11994320243095705,0.6
359,4.0,9.0,19.0,0.12342782012531028,0.6571428571428571
360,4.0,9.0,20.0,0.12408707219590179,0.6571428571428571
361,4.0,9.0,21.0,0.11721300507153323,0.6857142857142857
362,4.0,9.0,22.0,0.09546427566087604,0.6
363,4.0,9.0,23.0,0.06803023367567998,0.5428571428571428
364,4.0,9.0,24.0,0.0710877715828564,0.5428571428571428
365,4.0,10.0,15.0,0.0850824882089981,0.6285714285714286
366,4.0,10.0,16.0,0.09342526289217493,0.5714285714285714
367,4.0,10.0,17.0,0.10426600039194411,0.5714285714285714
368,4.0,10.0,18.0,0.10605232490492197,0.6
369,4.0,10.0,19.0,0.1095369425992752,0.6285714285714286
370,4.0,10.0,20.0,0.11019619466986673,0.6285714285714286
371,4.0,10.0,21.0,0.10332212754549819,0.6285714285714286
372,4.0,10.0,22.0,0.08157339813484098,0.6285714285714286
373,4.0,10.0,23.0,0.05413935614964487,0.5714285714285714
374,4.0,10.0,24.0,0.05719689405682132,0.5714285714285714
375,4.0,11.0,16.0,0.07328765394303972,0.5714285714285714
376,4.0,11.0,17.0,0.08412839144280894,0.5714285714285714
377,4.0,11.0,18.0,0.08591471595578679,0.6
378,4.0,11.0,19.0,0.08939933365014005,0.6285714285714286
379,4.0,11.0,20.0,0.09005858572073155,0.6285714285714286
380,4.0,11.0,21.0,0.08318451859636304,0.6285714285714286
381,4.0,11.0,22.0,0.06143578918570578,0.6285714285714286
382,4.0,11.0,23.0,0.034001747200509684,0.5714285714285714
383,4.0,11.0,24.0,0.037059285107686156,0.6
384,4.0,12.0,17.0,0.06909555550281836,0.5714285714285714
385,4.0,12.0,18.0,0.07088188001579618,0.5714285714285714
386,4.0,12.0,19.0,0.07436649771014943,0.6285714285714286
387,4.0,12.0,20.0,0.07502574978074097,0.6
388,4.0,12.0,21.0,0.0681516826563724,0.6571428571428571
389,4.0,12.0,22.0,0.04640295324571519,0.5714285714285714
390,4.0,12.0,23.0,0.018968911260519104,0.5714285714285714
391,4.0,12.0,24.0,0.022026449167695552,0.5714285714285714
392,4.0,13.0,18.0,0.05820382427953818,0.5428571428571428
393,4.0,13.0,19.0,0.061688441973891395,0.6
394,4.0,13.0,20.0,0.06234769404448293,0.6
395,4.0,13.0,21.0,0.055473626920114434,0.6285714285714286
396,4.0,13.0,22.0,0.033724897509457216,0.6
397,4.0,13.0,23.0,0.0062908555242611325,0.5142857142857142
398,4.0,13.0,24.0,0.00934839343143759,0.5428571428571428
399,4.0,14.0,19.0,0.040909519498922214,0.6285714285714286
400,4.0,14.0,20.0,0.04156877156951371,0.6285714285714286
401,4.0,14.0,21.0,0.034694704445145184,0.6285714285714286
402,4.0,14.0,22.0,0.012945975034487958,0.5714285714285714
403,4.0,14.0,23.0,-0.014488066950708105,0.4857142857142857
404,4.0,14.0,24.0,-0.011430529043531637,0.5428571428571428
405,4.0,15.0,20.0,0.025113706460868707,0.6857142857142857
406,4.0,15.0,21.0,0.018239639336500142,0.6857142857142857
407,4.0,15.0,22.0,-0.003509090074157067,0.5714285714285714
408,4.0,15.0,23.0,-0.030943132059353153,0.4
409,4.0,15.0,24.0,-0.02788559415217674,0.42857142857142855
410,4.0,16.0,21.0,0.009896864653323319,0.6
411,4.0,16.0,22.0,-0.01185186475733388,0.45714285714285713
412,4.0,16.0,23.0,-0.03928590674253002,0.4
413,4.0,16.0,24.0,-0.036228368835353554,0.4
414,4.0,17.0,22.0,-0.022692602257103144,0.45714285714285713
415,4.0,17.0,23.0,-0.05012664424229918,0.37142857142857144
416,4.0,17.0,24.0,-0.04706910633512278,0.37142857142857144
417,4.0,18.0,23.0,-0.051912968755277025,0.2571428571428571
418,4.0,18.0,24.0,-0.048855430848100616,0.3142857142857143
419,4.0,19.0,24.0,-0.052340048542453894,0.2571428571428571
420,8.0,0.0,5.0,-0.02837300718649597,0.2857142857142857
421,8.0,0.0,6.0,-0.033150896039644356,0.3142857142857143
422,8.0,0.0,7.0,-0.042837841393682456,0.2571428571428571
423,8.0,0.0,8.0,-0.04840398927775971,0.3142857142857143
424,8.0,0.0,9.0,-0.024902892650015156,0.4
425,8.0,0.0,10.0,-0.003047165200982175,0.45714285714285713
426,8.0,0.0,11.0,0.012001171353193663,0.5428571428571428
427,8.0,0.0,12.0,0.015513738569569516,0.4857142857142857
428,8.0,0.0,13.0,0.018365313100551145,0.45714285714285713
429,8.0,0.0,14.0,0.03208014311648936,0.45714285714285713
430,8.0,0.0,15.0,0.03606676146575693,0.45714285714285713
431,8.0,0.0,16.0,0.039793278432151545,0.45714285714285713
432,8.0,0.0,17.0,0.036167833515972816,0.45714285714285713
433,8.0,0.0,18.0,0.02619162490510929,0.45714285714285713
434,8.0,0.0,19.0,0.026711093750200858,0.45714285714285713
435,8.0,0.0,20.0,0.030247805001773577,0.4857142857142857
436,8.0,0.0,21.0,0.02758870191022541,0.4857142857142857
437,8.0,0.0,22.0,0.0021666016917543107,0.45714285714285713
438,8.0,0.0,23.0,-0.032081307493915225,0.42857142857142855
439,8.0,0.0,24.0,-0.028983918584284285,0.45714285714285713
